V1,V2,V3
-94.201875,18.5277134430678,-83
-94.15125,18.5277134430678,-81
-94.100625,18.5277134430678,-67
-94.05,18.5277134430678,-61
-93.999375,18.5277134430678,-62
-93.94875,18.5277134430678,-50
-93.898125,18.5277134430678,-23
-93.8475,18.5277134430678,-35
-93.796875,18.5277134430678,-42
-93.74625,18.5277134430678,-40
-93.695625,18.5277134430678,-36
-93.645,18.5277134430678,-35
-93.594375,18.5277134430678,-34
-93.54375,18.5277134430678,-32
-93.493125,18.5277134430678,-30
-93.4425,18.5277134430678,-30
-93.391875,18.5277134430678,-28
-93.34125,18.5277134430678,-28
-93.290625,18.5277134430678,-28
-93.24,18.5277134430678,-28
-93.189375,18.5277134430678,-29
-93.13875,18.5277134430678,-29
-93.088125,18.5277134430678,-28
-93.0375,18.5277134430678,-27
-92.986875,18.5277134430678,-24
-92.93625,18.5277134430678,-22
-92.885625,18.5277134430678,-14
-92.835,18.5277134430678,-10
-92.784375,18.5277134430678,-4
-92.73375,18.5277134430678,-2
-92.683125,18.5277134430678,3
-92.6325,18.5277134430678,1
-92.581875,18.5277134430678,-2
-92.53125,18.5277134430678,1
-92.480625,18.5277134430678,1
-92.43,18.5277134430678,3
-92.379375,18.5277134430678,2
-92.32875,18.5277134430678,6
-92.278125,18.5277134430678,10
-92.2275,18.5277134430678,11
-92.176875,18.5277134430678,6
-92.12625,18.5277134430678,13
-92.075625,18.5277134430678,13
-92.025,18.5277134430678,7
-91.974375,18.5277134430678,1
-91.92375,18.5277134430678,1
-91.873125,18.5277134430678,0
-91.8225,18.5277134430678,-1
-91.771875,18.5277134430678,-1
-91.72125,18.5277134430678,-1
-91.670625,18.5277134430678,-1
-91.62,18.5277134430678,-1
-91.569375,18.5277134430678,-1
-91.51875,18.5277134430678,-1
-91.468125,18.5277134430678,-1
-91.4175,18.5277134430678,-1
-91.366875,18.5277134430678,-1
-91.31625,18.5277134430678,-2
-91.265625,18.5277134430678,-2
-91.215,18.5277134430678,1
-91.164375,18.5277134430678,5
-91.11375,18.5277134430678,2
-91.063125,18.5277134430678,5
-91.0125,18.5277134430678,18
-90.961875,18.5277134430678,21
-90.91125,18.5277134430678,44
-90.860625,18.5277134430678,53
-90.81,18.5277134430678,75
-90.759375,18.5277134430678,88
-90.70875,18.5277134430678,104
-90.658125,18.5277134430678,123
-90.6075,18.5277134430678,131
-90.556875,18.5277134430678,118
-90.50625,18.5277134430678,99
-90.455625,18.5277134430678,89
-90.405,18.5277134430678,78
-90.354375,18.5277134430678,73
-90.30375,18.5277134430678,53
-90.253125,18.5277134430678,63
-90.2025,18.5277134430678,95
-90.151875,18.5277134430678,92
-90.10125,18.5277134430678,133
-90.050625,18.5277134430678,101
-90,18.5277134430678,172
-98.1,18.4771186436158,1602
-98.049375,18.4771186436158,1714
-97.99875,18.4771186436158,1824
-97.948125,18.4771186436158,1822
-97.8975,18.4771186436158,1870
-97.846875,18.4771186436158,1913
-97.79625,18.4771186436158,1999
-97.745625,18.4771186436158,2131
-97.695,18.4771186436158,2378
-97.644375,18.4771186436158,2371
-97.59375,18.4771186436158,1970
-97.543125,18.4771186436158,1808
-97.4925,18.4771186436158,1707
-97.441875,18.4771186436158,1683
-97.39125,18.4771186436158,1710
-97.340625,18.4771186436158,1994
-97.29,18.4771186436158,2330
-97.239375,18.4771186436158,2376
-97.18875,18.4771186436158,2416
-97.138125,18.4771186436158,2335
-97.0875,18.4771186436158,2220
-97.036875,18.4771186436158,2292
-96.98625,18.4771186436158,1655
-96.935625,18.4771186436158,1133
-96.885,18.4771186436158,520
-96.834375,18.4771186436158,265
-96.78375,18.4771186436158,126
-96.733125,18.4771186436158,117
-96.6825,18.4771186436158,156
-96.631875,18.4771186436158,384
-96.58125,18.4771186436158,144
-96.530625,18.4771186436158,112
-96.48,18.4771186436158,91
-96.429375,18.4771186436158,76
-96.37875,18.4771186436158,69
-96.328125,18.4771186436158,64
-96.2775,18.4771186436158,44
-96.226875,18.4771186436158,38
-96.17625,18.4771186436158,28
-96.125625,18.4771186436158,23
-96.075,18.4771186436158,9
-96.024375,18.4771186436158,6
-95.97375,18.4771186436158,8
-95.923125,18.4771186436158,4
-95.8725,18.4771186436158,4
-95.821875,18.4771186436158,5
-95.77125,18.4771186436158,4
-95.720625,18.4771186436158,3
-95.67,18.4771186436158,5
-95.619375,18.4771186436158,4
-95.56875,18.4771186436158,5
-95.518125,18.4771186436158,6
-95.4675,18.4771186436158,18
-95.416875,18.4771186436158,38
-95.36625,18.4771186436158,258
-95.315625,18.4771186436158,316
-95.265,18.4771186436158,444
-95.214375,18.4771186436158,697
-95.16375,18.4771186436158,801
-95.113125,18.4771186436158,657
-95.0625,18.4771186436158,361
-95.011875,18.4771186436158,30
-94.96125,18.4771186436158,89
-94.910625,18.4771186436158,320
-94.86,18.4771186436158,144
-94.809375,18.4771186436158,26
-94.75875,18.4771186436158,-15
-94.708125,18.4771186436158,-31
-94.6575,18.4771186436158,-38
-94.606875,18.4771186436158,-39
-94.55625,18.4771186436158,-46
-94.505625,18.4771186436158,-62
-94.455,18.4771186436158,-58
-94.404375,18.4771186436158,-54
-94.35375,18.4771186436158,-55
-94.303125,18.4771186436158,-49
-94.2525,18.4771186436158,-43
-94.201875,18.4771186436158,-46
-94.15125,18.4771186436158,-49
-94.100625,18.4771186436158,-46
-94.05,18.4771186436158,-46
-93.999375,18.4771186436158,-45
-93.94875,18.4771186436158,-41
-93.898125,18.4771186436158,-35
-93.8475,18.4771186436158,-34
-93.796875,18.4771186436158,-34
-93.74625,18.4771186436158,-34
-93.695625,18.4771186436158,-33
-93.645,18.4771186436158,-32
-93.594375,18.4771186436158,-31
-93.54375,18.4771186436158,-29
-93.493125,18.4771186436158,-28
-93.4425,18.4771186436158,-25
-93.391875,18.4771186436158,-23
-93.34125,18.4771186436158,-21
-93.290625,18.4771186436158,-24
-93.24,18.4771186436158,-25
-93.189375,18.4771186436158,-26
-93.13875,18.4771186436158,-26
-93.088125,18.4771186436158,-24
-93.0375,18.4771186436158,-22
-92.986875,18.4771186436158,-17
-92.93625,18.4771186436158,-12
-92.885625,18.4771186436158,-4
-92.835,18.4771186436158,-2
-92.784375,18.4771186436158,3
-92.73375,18.4771186436158,3
-92.683125,18.4771186436158,4
-92.6325,18.4771186436158,1
-92.581875,18.4771186436158,-6
-92.53125,18.4771186436158,-1
-92.480625,18.4771186436158,-3
-92.43,18.4771186436158,2
-92.379375,18.4771186436158,2
-92.32875,18.4771186436158,7
-92.278125,18.4771186436158,10
-92.2275,18.4771186436158,6
-92.176875,18.4771186436158,3
-92.12625,18.4771186436158,3
-92.075625,18.4771186436158,5
-92.025,18.4771186436158,2
-91.974375,18.4771186436158,4
-91.92375,18.4771186436158,2
-91.873125,18.4771186436158,6
-91.8225,18.4771186436158,7
-91.771875,18.4771186436158,1
-91.72125,18.4771186436158,-1
-91.670625,18.4771186436158,-1
-91.62,18.4771186436158,-1
-91.569375,18.4771186436158,-1
-91.51875,18.4771186436158,-2
-91.468125,18.4771186436158,-2
-91.4175,18.4771186436158,-3
-91.366875,18.4771186436158,-3
-91.31625,18.4771186436158,-2
-91.265625,18.4771186436158,-1
-91.215,18.4771186436158,3
-91.164375,18.4771186436158,5
-91.11375,18.4771186436158,11
-91.063125,18.4771186436158,22
-91.0125,18.4771186436158,36
-90.961875,18.4771186436158,45
-90.91125,18.4771186436158,58
-90.860625,18.4771186436158,76
-90.81,18.4771186436158,92
-90.759375,18.4771186436158,90
-90.70875,18.4771186436158,78
-90.658125,18.4771186436158,67
-90.6075,18.4771186436158,89
-90.556875,18.4771186436158,85
-90.50625,18.4771186436158,118
-90.455625,18.4771186436158,127
-90.405,18.4771186436158,77
-90.354375,18.4771186436158,61
-90.30375,18.4771186436158,53
-90.253125,18.4771186436158,53
-90.2025,18.4771186436158,71
-90.151875,18.4771186436158,101
-90.10125,18.4771186436158,149
-90.050625,18.4771186436158,121
-90,18.4771186436158,195
-98.1,18.4265238441638,1733
-98.049375,18.4265238441638,1772
-97.99875,18.4265238441638,1795
-97.948125,18.4265238441638,1814
-97.8975,18.4265238441638,1871
-97.846875,18.4265238441638,1885
-97.79625,18.4265238441638,2018
-97.745625,18.4265238441638,2080
-97.695,18.4265238441638,2343
-97.644375,18.4265238441638,2342
-97.59375,18.4265238441638,2122
-97.543125,18.4265238441638,1979
-97.4925,18.4265238441638,1792
-97.441875,18.4265238441638,1689
-97.39125,18.4265238441638,1599
-97.340625,18.4265238441638,1601
-97.29,18.4265238441638,2141
-97.239375,18.4265238441638,2288
-97.18875,18.4265238441638,2154
-97.138125,18.4265238441638,2512
-97.0875,18.4265238441638,2423
-97.036875,18.4265238441638,2355
-96.98625,18.4265238441638,1901
-96.935625,18.4265238441638,1236
-96.885,18.4265238441638,301
-96.834375,18.4265238441638,459
-96.78375,18.4265238441638,101
-96.733125,18.4265238441638,99
-96.6825,18.4265238441638,125
-96.631875,18.4265238441638,205
-96.58125,18.4265238441638,338
-96.530625,18.4265238441638,105
-96.48,18.4265238441638,112
-96.429375,18.4265238441638,74
-96.37875,18.4265238441638,63
-96.328125,18.4265238441638,56
-96.2775,18.4265238441638,48
-96.226875,18.4265238441638,40
-96.17625,18.4265238441638,26
-96.125625,18.4265238441638,20
-96.075,18.4265238441638,8
-96.024375,18.4265238441638,8
-95.97375,18.4265238441638,8
-95.923125,18.4265238441638,8
-95.8725,18.4265238441638,5
-95.821875,18.4265238441638,6
-95.77125,18.4265238441638,4
-95.720625,18.4265238441638,5
-95.67,18.4265238441638,4
-95.619375,18.4265238441638,5
-95.56875,18.4265238441638,5
-95.518125,18.4265238441638,6
-95.4675,18.4265238441638,18
-95.416875,18.4265238441638,28
-95.36625,18.4265238441638,500
-95.315625,18.4265238441638,284
-95.265,18.4265238441638,385
-95.214375,18.4265238441638,433
-95.16375,18.4265238441638,479
-95.113125,18.4265238441638,455
-95.0625,18.4265238441638,450
-95.011875,18.4265238441638,133
-94.96125,18.4265238441638,289
-94.910625,18.4265238441638,593
-94.86,18.4265238441638,356
-94.809375,18.4265238441638,45
-94.75875,18.4265238441638,-6
-94.708125,18.4265238441638,-21
-94.6575,18.4265238441638,-29
-94.606875,18.4265238441638,-39
-94.55625,18.4265238441638,-44
-94.505625,18.4265238441638,-46
-94.455,18.4265238441638,-46
-94.404375,18.4265238441638,-47
-94.35375,18.4265238441638,-47
-94.303125,18.4265238441638,-46
-94.2525,18.4265238441638,-46
-94.201875,18.4265238441638,-44
-94.15125,18.4265238441638,-42
-94.100625,18.4265238441638,-40
-94.05,18.4265238441638,-39
-93.999375,18.4265238441638,-39
-93.94875,18.4265238441638,-38
-93.898125,18.4265238441638,-34
-93.8475,18.4265238441638,-33
-93.796875,18.4265238441638,-32
-93.74625,18.4265238441638,-32
-93.695625,18.4265238441638,-31
-93.645,18.4265238441638,-31
-93.594375,18.4265238441638,-29
-93.54375,18.4265238441638,-25
-93.493125,18.4265238441638,-19
-93.4425,18.4265238441638,-14
-93.391875,18.4265238441638,-9
-93.34125,18.4265238441638,-4
-93.290625,18.4265238441638,-7
-93.24,18.4265238441638,-8
-93.189375,18.4265238441638,-9
-93.13875,18.4265238441638,-8
-93.088125,18.4265238441638,-8
-93.0375,18.4265238441638,-9
-92.986875,18.4265238441638,-6
-92.93625,18.4265238441638,-4
-92.885625,18.4265238441638,1
-92.835,18.4265238441638,3
-92.784375,18.4265238441638,4
-92.73375,18.4265238441638,4
-92.683125,18.4265238441638,2
-92.6325,18.4265238441638,-1
-92.581875,18.4265238441638,-3
-92.53125,18.4265238441638,-1
-92.480625,18.4265238441638,0
-92.43,18.4265238441638,2
-92.379375,18.4265238441638,1
-92.32875,18.4265238441638,1
-92.278125,18.4265238441638,2
-92.2275,18.4265238441638,2
-92.176875,18.4265238441638,2
-92.12625,18.4265238441638,5
-92.075625,18.4265238441638,3
-92.025,18.4265238441638,1
-91.974375,18.4265238441638,3
-91.92375,18.4265238441638,0
-91.873125,18.4265238441638,1
-91.8225,18.4265238441638,7
-91.771875,18.4265238441638,1
-91.72125,18.4265238441638,4
-91.670625,18.4265238441638,2
-91.62,18.4265238441638,-1
-91.569375,18.4265238441638,-1
-91.51875,18.4265238441638,-2
-91.468125,18.4265238441638,-3
-91.4175,18.4265238441638,-1
-91.366875,18.4265238441638,-2
-91.31625,18.4265238441638,-2
-91.265625,18.4265238441638,-1
-91.215,18.4265238441638,4
-91.164375,18.4265238441638,9
-91.11375,18.4265238441638,24
-91.063125,18.4265238441638,37
-91.0125,18.4265238441638,43
-90.961875,18.4265238441638,52
-90.91125,18.4265238441638,65
-90.860625,18.4265238441638,83
-90.81,18.4265238441638,80
-90.759375,18.4265238441638,71
-90.70875,18.4265238441638,82
-90.658125,18.4265238441638,76
-90.6075,18.4265238441638,70
-90.556875,18.4265238441638,69
-90.50625,18.4265238441638,119
-90.455625,18.4265238441638,130
-90.405,18.4265238441638,93
-90.354375,18.4265238441638,64
-90.30375,18.4265238441638,58
-90.253125,18.4265238441638,58
-90.2025,18.4265238441638,69
-90.151875,18.4265238441638,108
-90.10125,18.4265238441638,165
-90.050625,18.4265238441638,186
-90,18.4265238441638,196
-98.1,18.3759290447119,1805
-98.049375,18.3759290447119,1815
-97.99875,18.3759290447119,1645
-97.948125,18.3759290447119,1795
-97.8975,18.3759290447119,1945
-97.846875,18.3759290447119,1936
-97.79625,18.3759290447119,1903
-97.745625,18.3759290447119,1820
-97.695,18.3759290447119,2276
-97.644375,18.3759290447119,2386
-97.59375,18.3759290447119,2160
-97.543125,18.3759290447119,2263
-97.4925,18.3759290447119,1864
-97.441875,18.3759290447119,1668
-97.39125,18.3759290447119,1416
-97.340625,18.3759290447119,1331
-97.29,18.3759290447119,1261
-97.239375,18.3759290447119,1440
-97.18875,18.3759290447119,1577
-97.138125,18.3759290447119,1875
-97.0875,18.3759290447119,2474
-97.036875,18.3759290447119,2438
-96.98625,18.3759290447119,2457
-96.935625,18.3759290447119,1601
-96.885,18.3759290447119,407
-96.834375,18.3759290447119,862
-96.78375,18.3759290447119,100
-96.733125,18.3759290447119,81
-96.6825,18.3759290447119,154
-96.631875,18.3759290447119,75
-96.58125,18.3759290447119,231
-96.530625,18.3759290447119,264
-96.48,18.3759290447119,206
-96.429375,18.3759290447119,108
-96.37875,18.3759290447119,54
-96.328125,18.3759290447119,55
-96.2775,18.3759290447119,41
-96.226875,18.3759290447119,33
-96.17625,18.3759290447119,25
-96.125625,18.3759290447119,22
-96.075,18.3759290447119,17
-96.024375,18.3759290447119,10
-95.97375,18.3759290447119,8
-95.923125,18.3759290447119,10
-95.8725,18.3759290447119,7
-95.821875,18.3759290447119,6
-95.77125,18.3759290447119,5
-95.720625,18.3759290447119,5
-95.67,18.3759290447119,6
-95.619375,18.3759290447119,5
-95.56875,18.3759290447119,6
-95.518125,18.3759290447119,6
-95.4675,18.3759290447119,14
-95.416875,18.3759290447119,27
-95.36625,18.3759290447119,77
-95.315625,18.3759290447119,111
-95.265,18.3759290447119,163
-95.214375,18.3759290447119,223
-95.16375,18.3759290447119,371
-95.113125,18.3759290447119,337
-95.0625,18.3759290447119,337
-95.011875,18.3759290447119,595
-94.96125,18.3759290447119,833
-94.910625,18.3759290447119,715
-94.86,18.3759290447119,1070
-94.809375,18.3759290447119,250
-94.75875,18.3759290447119,87
-94.708125,18.3759290447119,-9
-94.6575,18.3759290447119,-18
-94.606875,18.3759290447119,-31
-94.55625,18.3759290447119,-36
-94.505625,18.3759290447119,-43
-94.455,18.3759290447119,-41
-94.404375,18.3759290447119,-39
-94.35375,18.3759290447119,-39
-94.303125,18.3759290447119,-38
-94.2525,18.3759290447119,-38
-94.201875,18.3759290447119,-36
-94.15125,18.3759290447119,-35
-94.100625,18.3759290447119,-34
-94.05,18.3759290447119,-35
-93.999375,18.3759290447119,-35
-93.94875,18.3759290447119,-35
-93.898125,18.3759290447119,-33
-93.8475,18.3759290447119,-32
-93.796875,18.3759290447119,-30
-93.74625,18.3759290447119,-29
-93.695625,18.3759290447119,-25
-93.645,18.3759290447119,-18
-93.594375,18.3759290447119,0
-93.54375,18.3759290447119,4
-93.493125,18.3759290447119,9
-93.4425,18.3759290447119,14
-93.391875,18.3759290447119,9
-93.34125,18.3759290447119,7
-93.290625,18.3759290447119,4
-93.24,18.3759290447119,0
-93.189375,18.3759290447119,8
-93.13875,18.3759290447119,-1
-93.088125,18.3759290447119,2
-93.0375,18.3759290447119,6
-92.986875,18.3759290447119,3
-92.93625,18.3759290447119,4
-92.885625,18.3759290447119,5
-92.835,18.3759290447119,4
-92.784375,18.3759290447119,2
-92.73375,18.3759290447119,3
-92.683125,18.3759290447119,1
-92.6325,18.3759290447119,0
-92.581875,18.3759290447119,0
-92.53125,18.3759290447119,-1
-92.480625,18.3759290447119,0
-92.43,18.3759290447119,1
-92.379375,18.3759290447119,-2
-92.32875,18.3759290447119,-2
-92.278125,18.3759290447119,1
-92.2275,18.3759290447119,2
-92.176875,18.3759290447119,1
-92.12625,18.3759290447119,1
-92.075625,18.3759290447119,1
-92.025,18.3759290447119,1
-91.974375,18.3759290447119,2
-91.92375,18.3759290447119,0
-91.873125,18.3759290447119,2
-91.8225,18.3759290447119,1
-91.771875,18.3759290447119,-1
-91.72125,18.3759290447119,-5
-91.670625,18.3759290447119,-4
-91.62,18.3759290447119,-4
-91.569375,18.3759290447119,-4
-91.51875,18.3759290447119,-1
-91.468125,18.3759290447119,-1
-91.4175,18.3759290447119,2
-91.366875,18.3759290447119,3
-91.31625,18.3759290447119,0
-91.265625,18.3759290447119,1
-91.215,18.3759290447119,11
-91.164375,18.3759290447119,17
-91.11375,18.3759290447119,43
-91.063125,18.3759290447119,51
-91.0125,18.3759290447119,62
-90.961875,18.3759290447119,70
-90.91125,18.3759290447119,79
-90.860625,18.3759290447119,78
-90.81,18.3759290447119,90
-90.759375,18.3759290447119,73
-90.70875,18.3759290447119,77
-90.658125,18.3759290447119,75
-90.6075,18.3759290447119,84
-90.556875,18.3759290447119,71
-90.50625,18.3759290447119,82
-90.455625,18.3759290447119,85
-90.405,18.3759290447119,80
-90.354375,18.3759290447119,58
-90.30375,18.3759290447119,61
-90.253125,18.3759290447119,68
-90.2025,18.3759290447119,79
-90.151875,18.3759290447119,149
-90.10125,18.3759290447119,164
-90.050625,18.3759290447119,165
-90,18.3759290447119,227
-98.1,18.3253342452599,1733
-98.049375,18.3253342452599,1779
-97.99875,18.3253342452599,1599
-97.948125,18.3253342452599,1716
-97.8975,18.3253342452599,1878
-97.846875,18.3253342452599,1883
-97.79625,18.3253342452599,1948
-97.745625,18.3253342452599,1763
-97.695,18.3253342452599,2063
-97.644375,18.3253342452599,2061
-97.59375,18.3253342452599,1831
-97.543125,18.3253342452599,1817
-97.4925,18.3253342452599,1833
-97.441875,18.3253342452599,1621
-97.39125,18.3253342452599,1359
-97.340625,18.3253342452599,1304
-97.29,18.3253342452599,1184
-97.239375,18.3253342452599,1197
-97.18875,18.3253342452599,1379
-97.138125,18.3253342452599,1893
-97.0875,18.3253342452599,2396
-97.036875,18.3253342452599,2219
-96.98625,18.3253342452599,1749
-96.935625,18.3253342452599,1262
-96.885,18.3253342452599,1175
-96.834375,18.3253342452599,1187
-96.78375,18.3253342452599,314
-96.733125,18.3253342452599,113
-96.6825,18.3253342452599,78
-96.631875,18.3253342452599,73
-96.58125,18.3253342452599,70
-96.530625,18.3253342452599,207
-96.48,18.3253342452599,117
-96.429375,18.3253342452599,166
-96.37875,18.3253342452599,56
-96.328125,18.3253342452599,42
-96.2775,18.3253342452599,49
-96.226875,18.3253342452599,40
-96.17625,18.3253342452599,29
-96.125625,18.3253342452599,26
-96.075,18.3253342452599,18
-96.024375,18.3253342452599,12
-95.97375,18.3253342452599,11
-95.923125,18.3253342452599,11
-95.8725,18.3253342452599,8
-95.821875,18.3253342452599,7
-95.77125,18.3253342452599,7
-95.720625,18.3253342452599,7
-95.67,18.3253342452599,7
-95.619375,18.3253342452599,7
-95.56875,18.3253342452599,6
-95.518125,18.3253342452599,7
-95.4675,18.3253342452599,21
-95.416875,18.3253342452599,36
-95.36625,18.3253342452599,65
-95.315625,18.3253342452599,84
-95.265,18.3253342452599,105
-95.214375,18.3253342452599,168
-95.16375,18.3253342452599,391
-95.113125,18.3253342452599,425
-95.0625,18.3253342452599,454
-95.011875,18.3253342452599,566
-94.96125,18.3253342452599,727
-94.910625,18.3253342452599,1117
-94.86,18.3253342452599,1241
-94.809375,18.3253342452599,476
-94.75875,18.3253342452599,192
-94.708125,18.3253342452599,22
-94.6575,18.3253342452599,-10
-94.606875,18.3253342452599,-29
-94.55625,18.3253342452599,-33
-94.505625,18.3253342452599,-35
-94.455,18.3253342452599,-34
-94.404375,18.3253342452599,-35
-94.35375,18.3253342452599,-35
-94.303125,18.3253342452599,-36
-94.2525,18.3253342452599,-36
-94.201875,18.3253342452599,-35
-94.15125,18.3253342452599,-34
-94.100625,18.3253342452599,-32
-94.05,18.3253342452599,-33
-93.999375,18.3253342452599,-34
-93.94875,18.3253342452599,-33
-93.898125,18.3253342452599,-31
-93.8475,18.3253342452599,-29
-93.796875,18.3253342452599,-25
-93.74625,18.3253342452599,-21
-93.695625,18.3253342452599,-3
-93.645,18.3253342452599,0
-93.594375,18.3253342452599,1
-93.54375,18.3253342452599,5
-93.493125,18.3253342452599,5
-93.4425,18.3253342452599,5
-93.391875,18.3253342452599,9
-93.34125,18.3253342452599,5
-93.290625,18.3253342452599,2
-93.24,18.3253342452599,2
-93.189375,18.3253342452599,10
-93.13875,18.3253342452599,10
-93.088125,18.3253342452599,10
-93.0375,18.3253342452599,4
-92.986875,18.3253342452599,2
-92.93625,18.3253342452599,3
-92.885625,18.3253342452599,4
-92.835,18.3253342452599,4
-92.784375,18.3253342452599,3
-92.73375,18.3253342452599,3
-92.683125,18.3253342452599,0
-92.6325,18.3253342452599,1
-92.581875,18.3253342452599,-2
-92.53125,18.3253342452599,1
-92.480625,18.3253342452599,1
-92.43,18.3253342452599,-1
-92.379375,18.3253342452599,-3
-92.32875,18.3253342452599,1
-92.278125,18.3253342452599,1
-92.2275,18.3253342452599,1
-92.176875,18.3253342452599,1
-92.12625,18.3253342452599,1
-92.075625,18.3253342452599,1
-92.025,18.3253342452599,2
-91.974375,18.3253342452599,1
-91.92375,18.3253342452599,1
-91.873125,18.3253342452599,1
-91.8225,18.3253342452599,-1
-91.771875,18.3253342452599,1
-91.72125,18.3253342452599,-3
-91.670625,18.3253342452599,-3
-91.62,18.3253342452599,-3
-91.569375,18.3253342452599,1
-91.51875,18.3253342452599,0
-91.468125,18.3253342452599,2
-91.4175,18.3253342452599,3
-91.366875,18.3253342452599,6
-91.31625,18.3253342452599,2
-91.265625,18.3253342452599,3
-91.215,18.3253342452599,14
-91.164375,18.3253342452599,23
-91.11375,18.3253342452599,44
-91.063125,18.3253342452599,56
-91.0125,18.3253342452599,76
-90.961875,18.3253342452599,83
-90.91125,18.3253342452599,84
-90.860625,18.3253342452599,92
-90.81,18.3253342452599,91
-90.759375,18.3253342452599,75
-90.70875,18.3253342452599,69
-90.658125,18.3253342452599,55
-90.6075,18.3253342452599,67
-90.556875,18.3253342452599,59
-90.50625,18.3253342452599,68
-90.455625,18.3253342452599,62
-90.405,18.3253342452599,70
-90.354375,18.3253342452599,61
-90.30375,18.3253342452599,72
-90.253125,18.3253342452599,79
-90.2025,18.3253342452599,106
-90.151875,18.3253342452599,136
-90.10125,18.3253342452599,168
-90.050625,18.3253342452599,166
-90,18.3253342452599,209
-98.1,18.2747394458079,1382
-98.049375,18.2747394458079,1409
-97.99875,18.2747394458079,1487
-97.948125,18.2747394458079,1600
-97.8975,18.2747394458079,1683
-97.846875,18.2747394458079,1568
-97.79625,18.2747394458079,1696
-97.745625,18.2747394458079,1856
-97.695,18.2747394458079,1803
-97.644375,18.2747394458079,1827
-97.59375,18.2747394458079,1709
-97.543125,18.2747394458079,1608
-97.4925,18.2747394458079,1852
-97.441875,18.2747394458079,1679
-97.39125,18.2747394458079,1322
-97.340625,18.2747394458079,1178
-97.29,18.2747394458079,1091
-97.239375,18.2747394458079,1075
-97.18875,18.2747394458079,1189
-97.138125,18.2747394458079,1724
-97.0875,18.2747394458079,2440
-97.036875,18.2747394458079,2161
-96.98625,18.2747394458079,2414
-96.935625,18.2747394458079,2771
-96.885,18.2747394458079,1141
-96.834375,18.2747394458079,620
-96.78375,18.2747394458079,794
-96.733125,18.2747394458079,419
-96.6825,18.2747394458079,78
-96.631875,18.2747394458079,73
-96.58125,18.2747394458079,75
-96.530625,18.2747394458079,108
-96.48,18.2747394458079,279
-96.429375,18.2747394458079,177
-96.37875,18.2747394458079,47
-96.328125,18.2747394458079,31
-96.2775,18.2747394458079,29
-96.226875,18.2747394458079,33
-96.17625,18.2747394458079,38
-96.125625,18.2747394458079,34
-96.075,18.2747394458079,21
-96.024375,18.2747394458079,17
-95.97375,18.2747394458079,14
-95.923125,18.2747394458079,11
-95.8725,18.2747394458079,12
-95.821875,18.2747394458079,8
-95.77125,18.2747394458079,6
-95.720625,18.2747394458079,5
-95.67,18.2747394458079,8
-95.619375,18.2747394458079,8
-95.56875,18.2747394458079,10
-95.518125,18.2747394458079,9
-95.4675,18.2747394458079,12
-95.416875,18.2747394458079,23
-95.36625,18.2747394458079,44
-95.315625,18.2747394458079,38
-95.265,18.2747394458079,61
-95.214375,18.2747394458079,169
-95.16375,18.2747394458079,271
-95.113125,18.2747394458079,519
-95.0625,18.2747394458079,632
-95.011875,18.2747394458079,745
-94.96125,18.2747394458079,772
-94.910625,18.2747394458079,819
-94.86,18.2747394458079,852
-94.809375,18.2747394458079,395
-94.75875,18.2747394458079,398
-94.708125,18.2747394458079,235
-94.6575,18.2747394458079,68
-94.606875,18.2747394458079,-25
-94.55625,18.2747394458079,-31
-94.505625,18.2747394458079,-30
-94.455,18.2747394458079,-30
-94.404375,18.2747394458079,-31
-94.35375,18.2747394458079,-32
-94.303125,18.2747394458079,-34
-94.2525,18.2747394458079,-34
-94.201875,18.2747394458079,-32
-94.15125,18.2747394458079,-31
-94.100625,18.2747394458079,-29
-94.05,18.2747394458079,-28
-93.999375,18.2747394458079,-22
-93.94875,18.2747394458079,-18
-93.898125,18.2747394458079,2
-93.8475,18.2747394458079,4
-93.796875,18.2747394458079,-1
-93.74625,18.2747394458079,3
-93.695625,18.2747394458079,9
-93.645,18.2747394458079,7
-93.594375,18.2747394458079,5
-93.54375,18.2747394458079,6
-93.493125,18.2747394458079,5
-93.4425,18.2747394458079,6
-93.391875,18.2747394458079,10
-93.34125,18.2747394458079,8
-93.290625,18.2747394458079,7
-93.24,18.2747394458079,10
-93.189375,18.2747394458079,9
-93.13875,18.2747394458079,6
-93.088125,18.2747394458079,5
-93.0375,18.2747394458079,4
-92.986875,18.2747394458079,2
-92.93625,18.2747394458079,2
-92.885625,18.2747394458079,3
-92.835,18.2747394458079,2
-92.784375,18.2747394458079,0
-92.73375,18.2747394458079,1
-92.683125,18.2747394458079,2
-92.6325,18.2747394458079,2
-92.581875,18.2747394458079,1
-92.53125,18.2747394458079,1
-92.480625,18.2747394458079,-1
-92.43,18.2747394458079,-1
-92.379375,18.2747394458079,1
-92.32875,18.2747394458079,1
-92.278125,18.2747394458079,1
-92.2275,18.2747394458079,1
-92.176875,18.2747394458079,1
-92.12625,18.2747394458079,2
-92.075625,18.2747394458079,3
-92.025,18.2747394458079,1
-91.974375,18.2747394458079,1
-91.92375,18.2747394458079,1
-91.873125,18.2747394458079,1
-91.8225,18.2747394458079,1
-91.771875,18.2747394458079,-3
-91.72125,18.2747394458079,2
-91.670625,18.2747394458079,1
-91.62,18.2747394458079,2
-91.569375,18.2747394458079,3
-91.51875,18.2747394458079,2
-91.468125,18.2747394458079,6
